489101979;;False
489101980;;False
489101981;;False
489101983;;False
489101984;;False
489101985;;False
489101986;;False
489101987;;False
489101988;;False
489101989;;False
489101990;;False
489101991;;False
489101992;;False
489101993;;False
489101994;;False
504579760;;False
504579761;;False
504579763;;False
504902161;;False
504902163;;False
512106070;;False
