5669002;42421974;4637270100;
5669002;4637270100;42421972;
5669004;2974462027;42421978;
5669004;42421978;5118033532;
5669004;5118033532;42421982;
5669664;42427764;3976008173;
5669664;3976008173;42427762;
5669841;42429680;42429682;
5669841;42429682;596776009;
5669841;596776009;42429685;
5669841;42429685;42429688;
5669841;42429688;42429690;
5669841;42429690;42429693;
5669841;42429693;42429694;
5669841;42429694;42428003;
5669879;42427970;4918486968;
5669879;4918486968;4918486093;
5669879;4918486093;42429986;
5669879;42429986;4918486925;
5669879;4918486925;589298803;
5669879;589298803;42429981;
5670029;42431649;2792783187;
5670029;2792783187;42431650;
5670029;42431650;2792783185;
5670029;2792783185;596775963;
5670029;596775963;42431652;
5670029;42431652;42431654;
5670029;42431654;42431656;
5670029;42431656;42431659;
5670029;42431659;4918486815;
5670029;4918486815;42431661;
5670029;42431661;4918486811;
5670029;4918486811;4918486931;
5670029;4918486931;42427972;
5670034;42431671;2792787019;
5670034;2792787019;42431674;
5670139;42432818;42432825;
5670221;4347534768;4347535691;
5670221;4347535691;3377461282;
5670221;3377461282;1283225008;
5670221;1283225008;1283225237;
5670221;1283225237;1071832216;
5670221;1071832216;1283225114;
5670221;1283225114;1071832218;
5670221;1071832218;1283225181;
5670221;1283225181;2216963392;
5670221;2216963392;4263273698;
5670221;4263273698;4263273701;
5670221;4263273701;2216963432;
5670221;2216963432;1071832234;
5670221;1071832234;2216963498;
5670221;2216963498;42433876;
5670221;42433876;2216963516;
5670253;4347534767;4347534780;
5670253;4347534780;42430394;
5670348;4347550065;1825841752;
5670348;1825841752;1825841712;
5670348;1825841712;1825841705;
5670348;1825841705;1825841690;
5670348;1825841690;1825841725;
5670348;1825841725;1792549686;
5670348;1792549686;1695371049;
5670348;1695371049;4347550054;
5670348;4347550054;42421969;
5670348;42421969;42435250;
5670458;42427965;4918486094;
5670458;4918486094;5119773922;
5670458;5119773922;3342322003;
5670458;3342322003;5119773933;
5670458;5119773933;4918486946;
5670458;4918486946;42436531;
5670458;42436531;4918486950;
5670458;4918486950;4918486778;
5670458;4918486778;593300940;
5670572;42427985;42437451;
5670572;42437451;3382963008;
5670572;3382963008;42437445;
5670572;42437445;42437436;
5670572;42437436;42437433;
5670572;42437433;3278932320;
5670572;3278932320;42437428;
5670572;42437428;596775973;
5670572;596775973;2792787015;
5670572;2792787015;42437425;
5670572;42437425;2792787011;
5670572;2792787011;42437423;
5670818;42439553;42439556;
5670818;42439556;596788016;
5670818;596788016;42439557;
5670818;42439557;42439559;
5670818;42439559;42439561;
5670818;42439561;42439563;
5670818;42439563;42439567;
5670818;42439567;42428012;
5670873;4347534768;4347535693;
5670873;4347535693;4347534778;
5670873;4347534778;3377461259;
5670873;3377461259;1283225262;
5670873;1283225262;4347534770;
5670873;4347534770;4347534767;
5670874;42440313;3377461262;
5670874;3377461262;3377461261;
5670874;3377461261;4347534767;
5670938;42440934;42440935;
5671056;42440935;1241742743;
5671056;1241742743;2710204291;
5671056;2710204291;42421982;
5671056;42421982;4081416473;
5671056;4081416473;432736824;
5671056;432736824;42442410;
5671056;42442410;42442415;
5671056;42442415;3690549743;
5671056;3690549743;42439464;
5671056;42439464;42429999;
5671056;42429999;42442417;
5671056;42442417;3377383055;
5671056;3377383055;1733614298;
5671056;1733614298;3377383057;
5671056;3377383057;5115916411;
5671056;5115916411;42442422;
5671056;42442422;5115916420;
5671056;5115916420;5115907023;
5671056;5115907023;4600226466;
5671115;62915516;3874681649;
5671115;3874681649;42430694;
5671115;42430694;593921849;
5671115;593921849;42443534;
5671115;42443534;42443532;
5671115;42443532;2351532361;
5671115;2351532361;42435680;
5671129;42431544;42443612;
5671276;42445027;3463815150;
5671276;3463815150;3463815149;
5671276;3463815149;42445025;
5671276;42445025;3463815147;
5671276;3463815147;3463813446;
5671276;3463813446;42440163;
5671276;42440163;3463813445;
5671276;3463813445;3463813444;
5671276;3463813444;42432594;
5671276;42432594;3463813443;
5671276;3463813443;42443532;
5671276;42443532;42445020;
5671276;42445020;4207957614;
5671288;42430394;1283225261;
5671288;1283225261;73787726;
5671288;73787726;2216963378;
5671288;2216963378;2216963381;
5671288;2216963381;73787724;
5671288;73787724;73787723;
5671288;73787723;2216963391;
5671288;2216963391;73787722;
5671288;73787722;1283225267;
5671288;1283225267;42445149;
5671288;42445149;2216963458;
5671288;2216963458;1492283427;
5671288;1492283427;2216963462;
5671288;2216963462;73787718;
5671288;73787718;1492283428;
5671288;1492283428;42442142;
5671475;42447237;5375679279;
5671475;5375679279;42442983;
5671475;42442983;42447235;
5671475;42447235;42447069;
5671475;42447069;42447230;
5671475;42447230;596775979;
5671475;596775979;2792787027;
5671475;2792787027;42445976;
5671475;42445976;2792787021;
5671475;2792787021;2792787020;
5671475;2792787020;42447228;
5671574;42440313;3976008177;
5671574;3976008177;3976008175;
5671574;3976008175;42445950;
5671691;2061592973;1241742743;
5671691;1241742743;2710204020;
5671691;2710204020;1241742627;
5671709;42436700;3977886250;
5671709;3977886250;3976008162;
5671709;3976008162;1745856081;
5671709;1745856081;4207938835;
5672290;4347534783;4347534771;
5672290;4347534771;42453679;
5672290;42453679;4347534775;
5672290;4347534775;4347534768;
5672399;1061531509;42428575;
5672399;42428575;4637270101;
5672399;4637270101;1241742563;
5672629;42424098;4918486791;
5672629;4918486791;4798293331;
5672629;4798293331;4716936973;
5672629;4716936973;42449979;
5672752;42440022;4794775932;
5672752;4794775932;4794775935;
5672752;4794775935;2653473655;
5672752;2653473655;1792535217;
5672752;1792535217;42428329;
5672760;42455662;2792787022;
5672760;2792787022;2792783186;
5672760;2792783186;42445972;
