1812878244;39.67065;-31.11474;-0.5430547;0.6923834
1812878248;39.67039;-31.11248;-0.5430152;0.6923789
1812878250;39.67046;-31.11208;-0.5430082;0.6923802
1812878251;39.67045;-31.11322;-0.5430282;0.69238
1812878252;39.67083;-31.1148;-0.5430558;0.6923865
1812878254;39.67089;-31.11487;-0.543057;0.6923877
1812878255;39.67087;-31.11165;-0.5430007;0.6923873
1812878256;39.67099;-31.11522;-0.5430631;0.6923894
1812878258;39.67144;-31.11154;-0.5429989;0.6923973
1812878261;39.67168;-31.11261;-0.5430175;0.6924015
1812878262;39.67158;-31.11202;-0.5430073;0.6923997
1812878263;39.67159;-31.12185;-0.5431787;0.6923999
1812878264;39.67179;-31.12202;-0.5431817;0.6924034
1812878265;39.67175;-31.1151;-0.5430609;0.6924026
1812878266;39.67181;-31.11685;-0.5430915;0.6924036
1812878267;39.67208;-31.11456;-0.5430514;0.6924085
1812878268;39.67212;-31.12185;-0.5431788;0.692409
1812878269;39.67199;-31.11296;-0.5430236;0.6924068
1812878271;39.67224;-31.12168;-0.5431758;0.6924112
1812878272;39.67238;-31.11374;-0.5430372;0.6924137
1812878274;39.67234;-31.121;-0.5431638;0.692413
1812878275;39.67257;-31.11447;-0.54305;0.6924169
1812878277;39.67268;-31.11436;-0.543048;0.6924189
1812878278;39.67311;-31.11413;-0.543044;0.6924264
1812878281;39.67459;-31.11417;-0.5430447;0.6924523
1812878283;39.67477;-31.11406;-0.5430428;0.6924554
1812878284;39.68478;-31.09769;-0.542757;0.69263
1812878285;39.68641;-31.09583;-0.5427247;0.6926584
1812878287;39.68647;-31.09538;-0.5427168;0.6926596
1812878288;39.68671;-31.09166;-0.5426518;0.6926637
1812878289;39.68678;-31.09477;-0.5427061;0.692665
1812878290;39.68689;-31.09201;-0.542658;0.6926669
1812878291;39.68702;-31.09246;-0.5426658;0.6926691
1812878292;39.68733;-31.09403;-0.5426932;0.6926746
1812878295;39.68748;-31.09284;-0.5426725;0.6926773
1812878298;39.68758;-31.09303;-0.5426758;0.692679
1812878300;39.68769;-31.09314;-0.5426777;0.6926809
1812878304;39.68781;-31.0937;-0.5426874;0.692683
1812878306;39.68807;-31.09339;-0.5426821;0.6926875
1812878307;39.68822;-31.09327;-0.5426798;0.6926901
1812878311;39.68876;-31.09365;-0.5426866;0.6926995
1812878313;39.6889;-31.09371;-0.5426875;0.6927019
1812878326;39.6915;-31.09156;-0.5426502;0.6927473
1812878328;39.69229;-31.09158;-0.5426505;0.6927611
1812878330;39.69287;-31.09146;-0.5426483;0.6927714
1812878334;39.69308;-31.0912;-0.5426438;0.692775
1812878336;39.69346;-31.09086;-0.5426378;0.6927816
1812878346;39.69525;-31.09092;-0.5426388;0.6928129
1812878348;39.69591;-31.09096;-0.5426397;0.6928244
1812878351;39.6965;-31.09045;-0.5426307;0.6928346
1812878353;39.69678;-31.09019;-0.5426263;0.6928394
1812878355;39.69714;-31.09023;-0.5426269;0.6928457
1812878357;39.69855;-31.09086;-0.5426379;0.6928704
1812878358;39.69885;-31.09096;-0.5426397;0.6928757
1812878361;39.69989;-31.09088;-0.5426383;0.6928937
1812878363;39.70034;-31.0908;-0.5426369;0.6929017
1812878365;39.70074;-31.09058;-0.542633;0.6929087
1812878368;39.70098;-31.09051;-0.5426317;0.6929128
1812878369;39.70116;-31.09063;-0.5426339;0.6929159
1812878371;39.70152;-31.09078;-0.5426365;0.6929222
1812878373;39.70301;-31.0904;-0.5426298;0.6929483
1812878375;39.70323;-31.09023;-0.5426269;0.692952
1812878378;39.70402;-31.09039;-0.5426297;0.6929659
1812878380;39.70419;-31.09056;-0.5426327;0.6929688
1812878382;39.70451;-31.09072;-0.5426355;0.6929743
1812878389;39.70581;-31.09015;-0.5426255;0.6929972
1812878391;39.706;-31.0897;-0.5426177;0.6930004
1812878394;39.7064;-31.08959;-0.5426157;0.6930073
1812878396;39.70794;-31.08998;-0.5426224;0.6930344
1845296870;39.67052;-31.1147;-0.5430539;0.6923813
1845296872;39.67039;-31.11238;-0.5430136;0.692379
1845296873;39.6704;-31.11223;-0.5430108;0.6923791
1845296986;39.67154;-31.11226;-0.5430113;0.6923989
1845296987;39.67149;-31.11188;-0.5430048;0.6923981
1845296990;39.67153;-31.11154;-0.5429988;0.6923988
1845296993;39.67175;-31.1149;-0.5430574;0.6924027
1845296996;39.67181;-31.11472;-0.5430543;0.6924036
1845297003;39.67201;-31.11146;-0.5429974;0.6924073
1845297048;39.67211;-31.11142;-0.5429968;0.692409
1845297058;39.67223;-31.11143;-0.5429968;0.692411
1845297074;39.67241;-31.11491;-0.5430576;0.6924142
1845297075;39.67242;-31.115;-0.5430592;0.6924144
1845297076;39.67245;-31.11472;-0.5430543;0.6924149
1845297079;39.67261;-31.11117;-0.5429923;0.6924176
1845297082;39.67247;-31.11509;-0.5430607;0.6924152
1845297089;39.67252;-31.11518;-0.5430623;0.692416
1845297090;39.67259;-31.11134;-0.5429953;0.6924174
1845297094;39.67225;-31.11147;-0.5429975;0.6924114
1845297109;39.67278;-31.11119;-0.5429926;0.6924207
1845297111;39.67257;-31.1153;-0.5430645;0.692417
1845297113;39.67255;-31.11567;-0.5430709;0.6924165
1845297120;39.67258;-31.11539;-0.543066;0.6924171
1845297134;39.67262;-31.11591;-0.5430751;0.6924179
1845297137;39.67277;-31.11142;-0.5429966;0.6924205
1845297152;39.67238;-31.11158;-0.5429995;0.6924136
1845297154;39.67287;-31.11118;-0.5429925;0.6924222
1845297165;39.6727;-31.11608;-0.5430779;0.6924192
